Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-01-27,419.0389699284215,430.0977821935737,418.53493945291683,429.46527099609375,35647800,0.0,0.0,MSFT
2025-01-28,429.5048071593075,443.1232508667098,426.32255685114393,441.95709228515625,23491700,0.0,0.0,MSFT
2025-01-29,441.45306462654537,441.6408395030523,435.23679935643304,437.1441650390625,23581400,0.0,0.0,MSFT
2025-01-30,413.86040812362955,417.90245411076046,408.3161931892364,410.1247253417969,54586300,0.0,0.0,MSFT
2025-01-31,414.0679953915426,415.7579393396418,410.04570380297525,410.1939392089844,34161900,0.0,0.0,MSFT
2025-02-03,406.77449861931177,410.5398286087579,403.8689641166184,406.10247802734375,25679100,0.0,0.0,MSFT
2025-02-04,407.8516865143663,409.0672770356713,404.9362598096777,407.5354309082031,20532100,0.0,0.0,MSFT
2025-02-05,407.515689607161,408.97831905399164,405.5885389886856,408.4446716308594,16316700,0.0,0.0,MSFT
2025-02-06,409.1463070589971,413.29707875974475,409.1463070589971,410.9449768066406,16309800,0.0,0.0,MSFT
2025-02-07,411.5972455590395,413.74178783038474,403.3154869234488,404.9461364746094,22886800,0.0,0.0,MSFT
2025-02-10,408.85972888435845,410.5892121947109,406.10246006462063,407.38720703125,20817900,0.0,0.0,MSFT
2025-02-11,404.83747842325164,407.65404147500567,404.50143797348676,406.6163635253906,18140600,0.0,0.0,MSFT
2025-02-12,402.4358837314584,405.93438940933225,399.6291833556912,404.24444580078125,19121700,0.0,0.0,MSFT
2025-02-13,402.22836193070845,406.18146622486773,401.59585076694265,405.72686767578125,23891700,0.0,0.0,MSFT
2025-02-14,403.0091510093491,404.1160155029715,401.1215398904841,403.6416320800781,22758500,0.0,0.0,MSFT
2025-02-18,403.2166455935164,405.78616946504144,401.7342314553049,404.8374328613281,21423100,0.0,0.0,MSFT
2025-02-19,403.09808061190597,410.61884763156144,402.8707662400353,409.90728759765625,24114200,0.0,0.0,MSFT
2025-02-20,411.24417583261857,415.2250013636158,408.52096684547683,412.07598876953125,23508700,0.83,0.0,MSFT
2025-02-21,413.27418223243296,413.97725680128366,403.91626425407014,404.2331237792969,27524800,0.0,0.0,MSFT
