Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2021-11-18,3076.2397102008363,3081.2281652207835,3020.6248891586815,3041.715576171875,2136598,0.0,0.0,TCS.NS
2021-11-22,3044.078189423723,3076.9396452248434,3010.7355789237035,3026.575439453125,3167936,0.0,0.0,TCS.NS
2021-11-23,3014.8491571413592,3046.310312435931,2982.29407980138,3031.695556640625,2153461,0.0,0.0,TCS.NS
2021-11-24,3038.651980626714,3056.898680537542,2996.4704014682047,3013.360595703125,2161746,0.0,0.0,TCS.NS
2021-11-25,3013.885955466033,3030.601167204628,3005.2659792716213,3015.63623046875,1849619,0.0,0.0,TCS.NS
2021-11-26,2997.345691031596,3054.2296238540935,2985.8813052616533,3016.467529296875,1941251,0.0,0.0,TCS.NS
2021-11-29,3016.73030953973,3088.6667868251257,2981.112254109793,3064.731689453125,2981745,0.0,0.0,TCS.NS
2021-11-30,3055.105044565359,3118.771298358579,3055.105044565359,3088.491455078125,5588446,0.0,0.0,TCS.NS
2021-12-01,3093.610967944755,3141.7435289735986,3093.610967944755,3131.06689453125,2102118,0.0,0.0,TCS.NS
2021-12-02,3141.043729353686,3192.501861296703,3127.8292802160927,3188.03857421875,3152938,0.0,0.0,TCS.NS
2021-12-03,3191.1451121389855,3208.2102934852182,3177.4930952559694,3185.894287109375,2486263,0.0,0.0,TCS.NS
2021-12-06,3185.8945329269327,3201.2532400549144,3082.2345302004946,3094.83642578125,1849642,0.0,0.0,TCS.NS
2021-12-07,3117.6773946078056,3148.744776364599,3084.247184293791,3136.930419921875,1484458,0.0,0.0,TCS.NS
2021-12-08,3151.3699144885136,3191.1448683174553,3151.3699144885136,3174.035888671875,1428660,0.0,0.0,TCS.NS
2021-12-09,3159.246740679444,3180.906396311526,3120.7406862224093,3152.02685546875,1567957,0.0,0.0,TCS.NS
2021-12-10,3137.3673067727473,3187.250134244448,3128.7035327271337,3182.699462890625,1510718,0.0,0.0,TCS.NS
2021-12-13,3194.2518244349085,3204.753474268667,3151.9826411227077,3158.93994140625,1883864,0.0,0.0,TCS.NS
2021-12-14,3154.870857709162,3181.1249841256044,3130.104422391659,3171.323486328125,1747007,0.0,0.0,TCS.NS
2021-12-15,3167.997856149491,3170.62326873746,3113.87051449821,3124.54736328125,1603233,0.0,0.0,TCS.NS
2021-12-16,3134.7425476648837,3157.889891975921,3124.2408975889543,3134.392578125,2072320,0.0,0.0,TCS.NS
2021-12-17,3152.6834679948875,3195.4340287973287,3127.479460273062,3136.7998046875,4333992,0.0,0.0,TCS.NS
2021-12-20,3140.8683653072517,3155.7457022284616,3071.863690654172,3112.7763671875,2312310,0.0,0.0,TCS.NS
2021-12-21,3135.311625651659,3186.550974674627,3121.090639703937,3157.759033203125,2340989,0.0,0.0,TCS.NS
