Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2026-06-01 12:24:00+05:30,2333.699951171875,2333.699951171875,2331.10009765625,2331.10009765625,3790,0.0,0.0,TCS.NS
2026-06-01 12:25:00+05:30,2332.0,2333.60009765625,2331.10009765625,2333.5,4852,0.0,0.0,TCS.NS
2026-06-01 12:26:00+05:30,2333.5,2333.5,2332.39990234375,2333.0,3237,0.0,0.0,TCS.NS
2026-06-01 12:27:00+05:30,2333.300048828125,2334.800048828125,2333.0,2334.60009765625,6192,0.0,0.0,TCS.NS
2026-06-01 12:28:00+05:30,2334.10009765625,2334.800048828125,2333.39990234375,2334.0,3379,0.0,0.0,TCS.NS
2026-06-01 12:29:00+05:30,2333.89990234375,2334.39990234375,2333.39990234375,2333.5,2887,0.0,0.0,TCS.NS
2026-06-01 12:30:00+05:30,2333.5,2334.5,2333.300048828125,2334.0,3879,0.0,0.0,TCS.NS
2026-06-01 12:31:00+05:30,2333.89990234375,2334.300048828125,2333.60009765625,2334.300048828125,6906,0.0,0.0,TCS.NS
2026-06-01 12:32:00+05:30,2334.199951171875,2334.199951171875,2333.300048828125,2333.800048828125,1169,0.0,0.0,TCS.NS
2026-06-01 12:33:00+05:30,2333.300048828125,2334.0,2333.10009765625,2333.199951171875,2517,0.0,0.0,TCS.NS
2026-06-01 12:34:00+05:30,2333.39990234375,2334.39990234375,2333.0,2333.89990234375,2377,0.0,0.0,TCS.NS
2026-06-01 12:35:00+05:30,2334.0,2334.199951171875,2333.39990234375,2333.39990234375,2057,0.0,0.0,TCS.NS
2026-06-01 12:36:00+05:30,2333.10009765625,2333.39990234375,2333.0,2333.199951171875,2563,0.0,0.0,TCS.NS
2026-06-01 12:37:00+05:30,2332.60009765625,2332.800048828125,2331.800048828125,2332.10009765625,1752,0.0,0.0,TCS.NS
2026-06-01 12:38:00+05:30,2331.39990234375,2332.0,2330.60009765625,2331.10009765625,5657,0.0,0.0,TCS.NS
2026-06-01 12:39:00+05:30,2331.5,2332.89990234375,2331.0,2332.89990234375,5207,0.0,0.0,TCS.NS
2026-06-01 12:40:00+05:30,2333.0,2333.800048828125,2331.800048828125,2331.800048828125,2598,0.0,0.0,TCS.NS
2026-06-01 12:41:00+05:30,2331.699951171875,2332.89990234375,2331.199951171875,2331.5,4130,0.0,0.0,TCS.NS
2026-06-01 12:42:00+05:30,2332.0,2332.0,2331.5,2331.699951171875,3240,0.0,0.0,TCS.NS
